,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,NbContacts,LastContactDays,SatisfactionScore,FeedbackText,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
5234,C5143,Male,0,No,Yes,61,South,87.0,No,One year,55.27,727.23,Credit card,,3.0,42.0,3.0,Email support replies after some days Occasionaal hiccups but nothing too bad Installation took longer than expected,54.4,47.0,No,No
5235,C5144,Female,0,No,No,9,South,25.0,No,,,,,,4.0,18.0,,Eveything works fine for our family Price is a bit high compared to others,16.7,27.0,Yes,No
5236,C5145,Male,0,No,No,53,East,54.0,No,One year,71.24,3880.67,Mailed check,Fiber optic,,,,,4.1,38.0,Yes,
5237,C5146,Male,0,No,No,68,West,89.0,No,One year,119.33,1448.86,Bank transfer,Fiber optic,2.0,58.0,5.0,"HONESTLY, GREAT SERVICE AND FAIR PRICE",25.3,36.0,No,No
5238,C5147,Male,0,Yes,No,49,North,27.0,No,One year,121.09,2122.0,Credit card,DSL,,101.0,2.0,"Greaat service and fair price No issues lately, satisfied customer",19.1,42.0,No,No
5239,C5148,Male,0,Yes,No,70,South,84.0,No,Month-to-month,56.12,118.21,Bank transfer,DSL,1.0,6.0,1.0,Price is a bit high compared to others Billing is clear and correct ecah month,10.9,41.0,Yes,No
5240,C5149,Male,0,Yes,No,48,North,30.0,No,Month-to-month,48.52,494.68,Mailed check,,1.0,9.0,,Average experience so far Great service and fair price Thank you.!!!,833.2,42.0,Yes,No
5241,C5150,Male,0,No,Yes,7,North,,No,Month-to-month,89.89,3888.23,Electronic check,Fiber optic,,,,,30.4,47.0,No,Yes
5242,C5151,Male,0,Yes,Yes,31,East,81.0,No,Month-to-month,39.79,1287.55,Bank transfer,Fiber optic,4.0,160.0,2.0,"Sometimes the pseed drops at night Support agent was kind and solved my issue quickly No issues lately, satisfied customer",65.8,42.0,Yes,No
5243,C5152,Female,0,No,No,56,North,47.0,No,Two year,126.28,3851.66,Electronic check,DSL,0.0,122.0,4.0,"The new router works well, stable cnonection",14.0,42.0,No,No
5244,C5153,Male,0,No,Yes,61,North,21.0,No,One year,97.95,2732.24,Credit card,Fiber optic,2.0,84.0,3.0,"No issues laately, satisfied customer Thank you. Occasional hiccups but nothing too bad",30.5,43.0,Yes,No
5245,C5154,Male,0,Yes,,5,West,62.0,No,Month-to-month,54.43,260.86,Bank transfer,,,83.0,4.0,"NO ISSUES ALTELY, SATISFIED CUSTOMER",78.4,41.0,No,Yes
5246,C5155,Male,1,Yes,No,30,East,23.0,No,Two year,96.13,,Electronic check,DSL,5.0,66.0,3.0,"Phne line is fine, internet varies Happy with the internet speed and support",51.6,39.0,Yes,Yes
5247,C5156,Male,0,No,No,22,North,33.0,Yes,Month-to-month,29.12,,Credit card,Fiber optic,1.0,0.0,,"Honestly, sometimes the speed drops at night Honestly, terrible experience, worst provider i used Got a minor outage last week Thank you. Internet is slow ad unstable almost every evening Honestly, outages every week, unacceptable service thank you.!!",38.4,39.0,No,No
5248,C5157,Male,0,Yes,Yes,17,North,39.0,Yes,Month-to-month,76.14,3712.93,Credit card,DSL,,13.0,2.0,Service is okay but could be better!!!,3.0,49.0,Yes,No
5249,C5158,Male,1,No,No,10,North,38.0,No,Month-to-month,44.98,1712.93,Mailed check,Fiber optic,3.0,84.0,2.0,Service is okay but could be better Thank you.!!,25.5,49.0,No,Yes
5250,C5159,Male,0,No,No,71,South,82.0,No,Two year,105.68,1067.01,Electronic check,DSL,2.0,38.0,4.0,AVERAGE EXPERIENCE SO FAR!!,43.0,41.0,Yes,Yes
5251,C5160,Male,0,Yes,,68,East,47.0,No,Month-to-month,91.65,6054.49,Electronic check,DSL,,54.0,2.0,"Honestly, got a minor outage last week thank you. Happy with the internet speed ad support",17.8,45.0,No,No
5252,C5161,Female,0,Yes,Yes,42,East,,No,Month-to-month,42.16,2138.05,Credit card,,0.0,10.0,2.0,"Billing is clear and correct each month Honestly, good service overall, nothing major to complain about thank you. Installation took longer than expected Good service overalll, nothing major to complain about",30.3,37.0,No,No
5253,C5162,Male,0,Yes,Yes,27,North,81.0,No,One year,84.35,1516.6,Mailed check,Fiber optic,1.0,103.0,1.0,"Honstly, service is okay but could be better",44.3,49.0,Yes,No
5254,C5163,Male,1,No,No,7,East,,Yes,Two year,113.23,3001.87,Electronic check,DSL,3.0,70.0,3.0,"Honestly, terrible experiece, worst provider i used",33.2,46.0,Yes,No
5255,C5164,Male,1,Yes,Yes,23,South,43.0,No,Month-to-month,97.39,3886.58,Credit card,DSL,2.0,119.0,4.0,Happy with the innternet speed and support Price is a bit high compared to othhers,36.2,40.0,No,
5256,C5165,Male,0,No,No,8,South,37.0,No,Month-to-month,106.19,8409.61,Electronic check,Fiber optic,2.0,118.0,5.0,"Helpful chat support, ast resolution",55.3,48.0,Yes,Yes
5257,C5166,Female,0,No,No,8,West,,Yes,,,,,,,,,,,,,
5258,C5167,Female,0,No,Yes,5,South,23.0,Yes,One year,77.85,292.53,Credit card,Fiber optic,,,,,6.6,29.0,Yes,No
5259,C5168,Female,0,Yes,,71,North,60.0,No,Month-to-month,77.96,93.72,Bank transfer,DSL,,,,,21.0,40.0,No,No
5260,C5169,Female,0,No,Yes,2,West,66.0,Yes,Two year,73.2,2091.79,Bank transfer,,,,,,19.6,46.0,Yes,No
5261,C5170,Female,0,,No,51,North,26.0,No,Month-to-month,91.42,3890.56,Electronic check,Fiber optic,,34.0,2.0,"Everything wworks fine for our family Honestly, email support replies after some days",71.6,52.0,No,No
5262,C5171,Female,0,No,,66,South,54.0,Yes,Month-to-month,63.28,2509.9,Bank transfer,Fiber optic,,10.0,4.0,"Latency ad disconnects make it impossible to work Too expensive for poor quality, thinking to ancel!!",27.5,34.0,Yes,No
5263,C5172,Female,0,No,Yes,12,East,33.0,No,One year,100.74,1561.41,Electronic check,Fiber optic,4.0,85.0,3.0,"Billing is clear and correct each month Thank you. The new router works well, stable connection!!",13.7,55.0,No,Yes
5264,C5173,Female,0,,,47,East,21.0,No,Month-to-month,82.88,238.97,Bank transfer,Fiber optic,,,,,566.0,43.0,Yes,Yes
5265,C5174,Female,0,No,No,55,West,49.0,No,Month-to-month,124.46,,Bank transfer,Fiber optic,,,,,23.0,44.0,Yes,No
5266,C5175,Female,0,Yes,Yes,26,North,34.0,No,Two year,117.86,2785.47,Bank transfer,Fiber optic,2.0,104.0,4.0,EVERYTHING WORKS FINE FOR ORU FAMILY THANK YOU.,,,,
5267,C5176,Female,0,No,Yes,45,South,58.0,No,One year,61.31,74.52,Electronic check,,5.0,7.0,5.0,Everything works fine for our family Got a minor outage last week,21.5,45.0,No,No
5268,C5177,Female,0,Yes,No,62,North,62.0,No,Two year,63.64,1056.57,Bank transfer,Fiber optic,1.0,128.0,1.0,"Honestly, it works, not amazing, not terrbile",,37.0,No,No
5269,C5178,Female,0,No,Yes,70,East,33.0,Yes,Month-to-month,66.47,3425.66,Electronic check,DSL,,43.0,3.0,"Very bad support, no onne answers my calls",,43.0,No,No
5270,C5179,Female,0,No,,2,South,37.0,Yes,One year,88.62,,Electronic check,Fiber optic,3.0,0.0,4.0,They overcharged me wtice and ignored my emails,24.5,41.0,No,Yes
5271,C5180,Female,0,Yes,No,26,East,59.0,No,Month-to-month,124.67,6486.46,Mailed check,DSL,1.0,91.0,3.0,"HONESTLY, BILLNIG IS CLEAR AND CORRECT EACH MONTH",85.0,41.0,No,No
5272,C5181,Female,0,No,No,14,North,27.0,Yes,Month-to-month,34.01,1758.53,Electronic check,DSL,1.0,78.0,4.0,"HHonestly, terrible experience, worst provider i used",17.8,46.0,Yes,Yes
5273,C5182,Male,0,No,Yes,57,North,,Yes,One year,110.31,5680.29,Credit card,DSL,5.0,76.0,,"OCCASIONAL HICCUPS BUT NOTHING TOO BAD HONESTLY, TERRIBLE EXPERIENCE, WORST PROVIDER I USED TAHNK YOU. OUTAGES EVERY WEEK, UNACCEPTABLE SERVICE",,46.0,Yes,No
5274,C5183,Female,0,Yes,Yes,32,South,77.0,No,Two year,69.04,1245.92,Electronic check,,3.0,59.0,3.0,Service is okay but coudl be better Price is a bit high compared to others!!!,48.5,39.0,No,Yes
5275,C5184,Male,0,No,,62,West,65.0,No,Month-to-month,106.68,,Electronic check,DSL,4.0,27.0,3.0,"Good sevrice overall, nothing major to complain about",91.3,34.0,Yes,No
5276,C5185,Female,0,Yes,No,30,West,,No,Month-to-month,42.28,,Credit card,Fiber optic,1.0,44.0,1.0,Got a minor outae last week,26.7,48.0,Yes,Yes
5277,C5186,Female,0,No,Yes,13,West,50.0,Yes,Two year,70.95,2282.9,Bank transfer,,0.0,51.0,1.0,"Honestly, they overcharged me twice and ignored my emails Honestly, terrible experience, worst provdier i useed Very bad suupport, no one answers my calls",119.0,27.0,No,Yes
5278,C5187,Male,0,No,No,40,South,42.0,Yes,Month-to-month,78.35,1830.39,Bank transfer,DSL,,133.0,1.0,Latency and isconnects make it impossible to work,,46.0,No,No
5279,C5188,Female,0,No,No,31,North,67.0,No,Month-to-month,96.08,2900.15,Electronic check,Fiber optic,3.0,5.0,4.0,"Honestly, average experience so fra",69.6,44.0,Yes,No
5280,C5189,Male,1,No,Yes,37,South,87.0,Yes,One year,43.6,684.01,Credit card,Fiber optic,,,,,70.8,42.0,No,No
5281,C5190,Male,0,No,No,45,East,72.0,Yes,One year,119.4,7184.56,Bank transfer,,1.0,147.0,5.0,"HONESTLY, GOT A MINOR OUTAGE LAST WEEK",39.2,53.0,No,Yes
5282,C5191,Male,0,Yes,Yes,59,North,85.0,No,Month-to-month,100.88,6403.8,Bank transfer,,0.0,161.0,3.0,Great service and fair price!!!,53.5,39.0,No,No
5283,C5192,Female,0,Yes,No,28,South,21.0,Yes,One year,23.1,609.92,Electronic check,DSL,1.0,148.0,5.0,"Speed never matches what was promised in the contract Outagse every week, unacceptable service!!",9.5,38.0,Yes,Yes
5284,C5193,Female,0,No,,61,North,45.0,No,One year,48.56,525.17,Electronic check,Fiber optic,4.0,138.0,,"Got a minor outage last week Hoenstly, support agent waas kind and solved my issue quickly",,,,
5285,C5194,Female,0,No,,19,South,46.0,Yes,Two year,62.53,5628.14,Credit card,,1.0,40.0,,"Latency and disconnects make it impossible to work Terrible experiience, worst provider I used",35.9,48.0,Yes,Yes
5286,C5195,Male,0,No,No,43,North,65.0,No,,,,,,4.0,154.0,3.0,INSTALLATION TOOK LNOGER THAN EXPECTED THANK YOU.,,26.0,No,Yes
5287,C5196,Male,0,No,No,59,North,89.0,Yes,Two year,78.45,4511.11,Mailed check,DSL,,,,,42.3,32.0,No,Yes
5288,C5197,Female,0,No,No,16,South,,No,Month-to-month,70.85,3788.1,Electronic check,DSL,1.0,18.0,3.0,Installation took longer than expected Price is a bit high compared to others,38.5,29.0,No,No
5289,C5198,Female,0,Yes,Yes,69,South,60.0,No,One year,126.48,8574.16,Bank transfer,DSL,,96.0,2.0,"It work, ont amazing, not terrible Support agent was kind and solved my issue quickly Billing is clear and crrect each month",34.9,28.0,Yes,Yes
5290,C5199,Female,0,No,,44,East,26.0,No,One year,46.69,2134.93,Electronic check,Fiber optic,0.0,88.0,2.0,Happy with the interent speed and support,65.2,34.0,Yes,Yes
5291,C5200,Female,1,Yes,,66,East,57.0,No,Month-to-month,29.83,865.07,Electronic check,Fiber optic,1.0,39.0,5.0,Haappy with the internet speed and support,72.8,42.0,No,No
5292,C5201,Female,0,Yes,Yes,10,North,63.0,No,Two year,26.08,1045.7,Electronic check,DSL,0.0,87.0,2.0,Support agent wwas kind and solved my issue quickly Great service and fair price Service is okay but colud be etter Thank you.,55.9,32.0,No,No
5293,C5202,Male,0,No,Yes,47,West,75.0,No,Month-to-month,116.22,3232.62,Electronic check,Fiber optic,6.0,171.0,4.0,Support agent was kind and solved my issuue quickly Good value for the money,59.5,35.0,Yes,Yes
5294,C5203,Male,0,No,No,19,North,73.0,No,Two year,62.46,1690.59,Credit card,Fiber optic,,,,,31.1,34.0,Yes,
5295,C5204,Male,0,Yes,No,51,South,29.0,No,Month-to-month,67.91,2589.97,Electronic check,DSL,5.0,44.0,4.0,"Honestly, average experience so far thank you.",31.8,43.0,No,No
5296,C5205,Female,1,No,Yes,13,East,42.0,Yes,One year,25.04,,Credit card,,2.0,129.0,5.0,Speed never matches what was promised in the conract,14.1,42.0,Yes,No
5297,C5205,Female,1,No,Yes,13,East,42.0,Yes,One year,25.04,,Credit card,,2.0,129.0,5.0,Speed never matches what was promised in the conract,14.1,42.0,Yes,No
5298,C5206,Male,1,No,No,63,West,33.0,No,,,,,,,,,,,,,
5299,C5207,Male,0,No,No,16,East,68.0,No,Month-to-month,42.43,2198.22,Mailed check,Fiber optic,2.0,124.0,4.0,"Got a minor outage last week Thank you. Phone line is fin,e internet varies",18.4,39.0,Yes,No
5300,C5207,Male,0,No,No,16,East,68.0,No,Month-to-month,42.43,2198.22,Mailed check,Fiber optic,2.0,124.0,4.0,"Got a minor outage last week Thank you. Phone line is fin,e internet varies",18.4,39.0,Yes,No
5301,C5208,Male,0,No,Yes,53,North,89.0,No,One year,32.3,470.65,Bank transfer,DSL,7.0,80.0,1.0,"No issuees lately, satisfied customer",81.1,47.0,Yes,Yes
5302,C5209,Male,0,Yes,Yes,35,East,70.0,No,Month-to-month,88.8,1464.1,Electronic check,Fiber optic,0.0,24.0,3.0,"Honestl, no issues lately, satisfied customer",,50.0,No,Yes
5303,C5210,Male,0,,No,59,South,69.0,No,Month-to-month,111.12,7721.21,Mailed check,DSL,1.0,157.0,2.0,Everything works fine for our fmaily,40.0,35.0,No,No
5304,C5211,Female,0,No,No,39,South,84.0,Yes,,,,,,3.0,144.0,2.0,I have opened several tickets and nothing was fxied Thank you. I have opened several tickets and nothing was fixed Thank you.,18.1,38.0,No,
5305,C5212,Male,1,No,No,67,North,41.0,No,Month-to-month,54.13,,Mailed check,,0.0,8.0,2.0,"Good service overall, nothing major to complain about Everythiing works fine for our family Thank you. No issues lately, satisfied custtomer Happy with the internet speed and support",,42.0,Yes,Yes
5306,C5213,Female,1,No,Yes,61,East,31.0,No,One year,61.43,2757.8,Bank transfer,Fiber optic,,,,,,29.0,Yes,No
5307,C5214,Female,1,Yes,No,50,North,39.0,No,One year,113.02,5925.02,Electronic check,,1.0,175.0,2.0,"The new router works well, stable connection Thank you. Service is okay bbut could be better",71.0,49.0,Yes,Yes
5308,C5215,Female,0,Yes,No,53,East,48.0,No,Month-to-month,57.15,,Electronic check,DSL,3.0,172.0,4.0,"No issues lately, satisfied customer Thank yu. Email support replies after some days Service is okay but could be better Billing is lcear and correct each month Great service and fair price Thank you.",32.9,42.0,No,No
5309,C5215,Female,0,Yes,No,53,East,48.0,No,Month-to-month,57.15,,Electronic check,DSL,3.0,172.0,4.0,"No issues lately, satisfied customer Thank yu. Email support replies after some days Service is okay but could be better Billing is lcear and correct each month Great service and fair price Thank you.",,42.0,No,No
5310,C5216,Female,0,,No,46,East,75.0,No,Month-to-month,93.11,5563.59,Bank transfer,DSL,1.0,106.0,1.0,"Occasional hiccups but nothing too bad Honestly, support agent was kind and solvde my issue quickly No issues lately, satisfied customer!!",73.4,41.0,Yes,No
5311,C5217,Female,0,No,Yes,52,North,86.0,Yes,Month-to-month,60.27,3091.76,Electronic check,Fiber optic,1.0,129.0,4.0,"Honestly, billing errors keep happening, i am reaally tired of this Internet is slow and unstable almost every evening",53.3,40.0,No,Yes
5312,C5218,Male,0,No,No,29,West,36.0,No,Month-to-month,88.68,4474.74,Electronic check,,,118.0,,"Phone line is fine, internet varies Honestly, support agent was kind and solved my issue quicckly",26.3,36.0,Yes,Yes
5313,C5219,Male,0,Yes,Yes,5,East,70.0,No,Month-to-month,65.49,1226.05,Credit card,DSL,3.0,19.0,5.0,"HONESTLY, GOOD VALUE FOR THE MONEY HELPFUL CHAT SUPPORT, FAST RESOULTION THANK YOU. HONESTLY, NO ISSUES LATELY, SATISFIED CUSTOMER GREAT SERVICE AND FAIR PRICE",54.5,35.0,No,Yes
5314,C5220,Female,0,Yes,Yes,67,South,19.0,No,Month-to-month,36.75,534.77,Credit card,DSL,4.0,35.0,1.0,Avergae experience so far,,49.0,No,No
5315,C5221,Female,0,Yes,Yes,40,North,70.0,No,Month-to-month,88.88,,Bank transfer,Fiber optic,1.0,101.0,3.0,"Good service overall, nothing mjor to complain about!!",93.9,33.0,No,No
5316,C5222,Female,1,No,Yes,72,East,84.0,No,Month-to-month,23.92,105.04,Electronic check,DSL,2.0,35.0,1.0,INSTALLTAION TOOK LONGER THAN EXPECTED EMAIL SUPPORT REPLIES AFTER SOME DAYS!,25.5,31.0,No,No
5317,C5223,Male,1,Yes,No,2,South,64.0,Yes,One year,73.93,1242.54,Electronic check,Fiber optic,3.0,142.0,1.0,"INTERNET IS SLOW AND UNSTABLE ALMOST EVERY EVENING BILLING ERRORS KEEP HAPPENING, I AM REALLY TIRED OF THIS",25.6,34.0,No,No
5318,C5224,Female,1,No,Yes,68,West,70.0,No,Month-to-month,27.94,1163.0,Credit card,Fiber optic,1.0,158.0,1.0,Price is a bit hgih compared to others Occasional hiccups but nothing too bad,,42.0,No,Yes
5319,C5225,Male,1,Yes,No,62,North,74.0,No,Month-to-month,60.49,3278.02,Electronic check,Fiber optic,3.0,27.0,5.0,"The ew router works well, stable connection Service is okay but could be better",14.4,35.0,Yes,Yes
5320,C5226,Female,0,No,No,58,North,42.0,No,Month-to-month,111.55,4826.07,Bank transfer,,0.0,152.0,,"Price is a bit high compaed to others Good service overall, nothing major to complain about Everything works fine for our family Good value for the money",,,,
5321,C5227,Male,0,Yes,No,69,West,52.0,No,One year,114.43,5689.96,Electronic check,Fiber optic,1.0,24.0,5.0,AVERAGE EXPERIENCE SO FAR AVERAGE EXPERIENCE SO FAR HAPPY WITH THE INTERNET SPEED AND SUPPORT,25.5,42.0,No,No
5322,C5228,Female,0,,No,58,West,46.0,No,One year,59.87,,Credit card,DSL,1.0,129.0,3.0,Support agent was kind and soled my issue quickly Thank you.,47.0,44.0,No,No
5323,C5229,Male,0,No,No,35,North,34.0,Yes,Month-to-month,48.55,1276.04,Electronic check,Fiber optic,5.0,91.0,1.0,"Phone line is fine, internet varies!!!",4.7,41.0,Yes,No
5324,C5230,Female,1,No,No,14,East,66.0,No,Month-to-month,65.79,1840.51,Bank transfer,DSL,2.0,95.0,,"Helpful chat support, fast ersolution",32.0,35.0,Yes,Yes
5325,C5231,Male,1,Yes,No,15,North,,Yes,Month-to-month,98.1,7209.7,Electronic check,,1.0,175.0,3.0,"Too expensive for poor quality, thinking to cancel Speed never matches what was promised in the contract!",48.4,35.0,Yes,No
5326,C5232,Male,0,No,No,6,East,90.0,No,One year,69.01,2767.71,Bank transfer,Fiber optic,2.0,86.0,3.0,Everything works fine for our famly Average experience so far Sometimes the speed drops at night!,61.5,31.0,No,
5327,C5233,Male,0,Yes,No,16,West,20.0,No,Month-to-month,128.16,8669.43,Bank transfer,Fiber optic,4.0,113.0,2.0,"Phone line is fine, internet varies Thank you.",122.6,41.0,Yes,No
5328,C5234,Male,0,Yes,No,46,North,39.0,No,Month-to-month,43.59,2926.84,Credit card,DSL,2.0,127.0,1.0,"Happy with the internet speed and support Sometimes the speed drops at niight The new roouter works well, stable connection Great service and fair price",53.1,38.0,No,No
5329,C5235,Male,0,Yes,No,63,North,31.0,No,Two year,57.79,3642.51,Electronic check,Fiber optic,1.0,16.0,3.0,"Honestly, sometimes the speed drops at night Email support rpelies after some days",1.3,40.0,Yes,No
5330,C5236,Male,1,Yes,No,12,North,20.0,No,Month-to-month,24.65,1389.86,Mailed check,DSL,3.0,49.0,2.0,SUPPORT AGENNT WAS KIND AND SOLVED MY ISSUE QUICKLY THANK YOU.,13.1,50.0,Yes,No
5331,C5237,Male,0,No,Yes,41,North,55.0,Yes,,,,,,1.0,82.0,1.0,Installation tok longer than expected,106.1,41.0,Yes,No
5332,C5238,Female,0,Yes,Yes,19,North,38.0,Yes,Two year,31.65,2011.21,Electronic check,Fiber optic,1.0,117.0,1.0,SPEED NEVER MATCHES WHAT WAS PROMISED IN TEH CONTRACT,16.6,35.0,No,No
5333,C5239,Female,0,No,,2,West,68.0,No,One year,92.14,2601.07,Bank transfer,Fiber optic,1.0,63.0,2.0,"Everything works fine for our family Phone line is fine, internet varies Sometimes hte speed drops at niht Support agent was kind and solved my issue quickly Good service overall, nothing major to complain about!!",205.5,43.0,Yes,No
5334,C5240,Female,0,Yes,Yes,20,South,41.0,No,One year,58.41,2591.28,Mailed check,,3.0,168.0,3.0,"GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT HAPPY WITH THE INTERNET PSEED AND SUPPORT AVERAGE EXPERIENCE SO FR",,,,
5335,C5241,Female,0,No,No,9,South,62.0,No,Two year,125.41,6520.04,Credit card,Fiber optic,2.0,46.0,1.0,"Phone line is fine, internet varies Great service and fair pice",,,,
5336,C5242,Female,1,Yes,Yes,21,West,86.0,No,One year,99.3,4530.37,Bank transfer,Fiber optic,5.0,73.0,3.0,"No issues lately, satisfeid customer Everything works fine for our family",14.8,42.0,Yes,Yes
5337,C5243,Male,0,Yes,No,8,South,61.0,Yes,One year,93.15,2205.04,Credit card,DSL,2.0,128.0,4.0,"IT WORKS, NOT AMAZING, ONT TERRIBLE TERRIBLE EXPERIENCE, WORST PROVIDER I USED HONESTLY, IT WORKS, NOT AMAZING, NOT TERRIBLE INTERNET IS SLOW AND UNSTABLE ALMOST EVERY EVENING",25.1,43.0,Yes,No
5338,C5244,Male,0,Yes,,39,South,64.0,Yes,Month-to-month,46.65,1021.28,Bank transfer,,5.0,38.0,5.0,"Honestly, i have opened seeral tickets and nothing was fixed thank you.",,39.0,Yes,No
5339,C5245,Male,0,No,Yes,37,North,74.0,No,Two year,59.32,1002.56,Electronic check,Fiber optic,4.0,52.0,3.0,Billing is clear and correct each month Hapyp with the internet spede and support,27.1,39.0,No,No
5340,C5246,Male,0,No,No,29,East,36.0,No,Month-to-month,65.47,2823.23,Mailed check,,3.0,17.0,3.0,"Support agent was kind and solved my isue quickly No isuses lately, satisfied customer",,,,
5341,C5247,Male,0,No,No,35,North,51.0,No,Two year,104.06,4089.53,Mailed check,Fiber optic,3.0,6.0,2.0,"Good service overall, nothing maajor to complain about",,,,
